en,zh-hant,zh-hans
storage hierarchy,儲存階層,
storage image,儲存像；儲存影像,
storage indication,儲存指示,
storage integrator,儲存積分器,
storage interference,儲存干擾,存儲干擾
storage key,儲存鑰,
storage light,儲存器燈,
storage limit register,儲存極限暫存器,
storage list,儲存表,
storage location,儲存位置,
storage location,（儲存）位置,存儲單元
storage management,儲存管理,存儲管理
storage management,儲存管理（通用）,
storage management service,儲存器管理服務,存儲管理服務
storage management strategy,儲存記憶體管理策略,存儲管理策略
storage map,儲存映像,
storage media,儲存媒體,存儲媒體
storage medium,儲存媒體,
storage module drive interface,儲存模組驅動介面,"存儲模塊驅動器接口, *SMD接口"
storage operation,儲存作業,
storage organization,儲存組織,
storage overlay,儲存覆蓋,存儲覆蓋
storage overlay area,儲存覆蓋區,存儲覆蓋區
storage parity,儲存器奇偶,
storage partitioning,儲存分區；儲存分割,
storage print program,儲存列印程式,
storage protection,儲存保護,存儲保護
storage reconfiguration,儲存器重組態,存儲再配置
storage register,儲存暫存器,
storage size,儲存大小,
storage space,儲存空間,存儲空間
storage stack,儲存堆疊,存儲棧
storage switch,儲存開關,
storage tube,儲存管,
storage tube display,儲存管顯示,
storage type CRT,儲存型式CRT,
storage unit,儲存單位,
storage usage map,儲存器使用映像,
storage-to-storage instruction,儲存之間指令,
store,儲存,存儲
store and forward,存轉,
store and forward network,儲存及正向網路,
store and forward switching,存轉交換,
store and forward switching center,存轉切換中心,
store management system,儲存管理系統,
store-and-forward,存轉,存儲轉發
store-and-forward network,儲存及正向網路,存儲轉發網
stored data,內儲資料,
stored data manager,內儲資料管理器,
stored file,內儲檔,
stored instruction,內儲指令,
stored logic computer,儲存邏輯計算機,
stored procedure,存儲程序,存儲過程
stored program,內儲程式,
stored program computer,內儲程式計算機,
stored program concept,內儲程式概念,
stored record,內儲記錄,
stored record interface,內儲記錄介面,
stored routine,內儲常式；儲存常式,
stored-program computer,內儲程式計算機,程序存儲計算機
storeroom,貯藏室,
storing,儲存,存儲
story analysis,故事分析,故事分析
STP,屏蔽雙絞線,屏蔽雙絞線
straddle erase head,跨立式抹除頭,
straight binary,直接二進制,
straight line,直線,
straight line code,直線碼,
straight line coding,直線寫碼；直線編碼,
straight line program,直線程式,
straight line sequencing,直線定序,
strain relief clamp,緊鬆鉤,
strategic air command control system,戰略空軍指揮控制系統,
strategic data planning,戰略資料規劃,戰略數據規划
strategic intelligence,戰略情報,戰略情報
strategic knowledge,策略知識,
strategic models,策略模型,
strategic planning,策略計劃,戰略規划
strategic planning system,策略規劃系統,
strategy,策略,策略
strategy of information requirements determination asking,資訊需求策略,
strategy routine,策略常式,
strategy rule,策略規則,
stratified language,層化語言,
stratified sampling,分層抽樣,
stratum,層,
stray capacitor,雜散電容器,
stream,流,流
stream cipher,串加密,流[密]碼
stream ciphering,串加密,
stream data transmission,流資料傳輸,
stream file,流水檔,
stream I/O,資料流輸入輸出,
stream oriented input/output,流導向輸入輸出,
stream type,流型,
streamer,數據流磁帶器,流式磁帶驅動器
streaming cartridge tape drive,資料流匣式磁帶機,
streaming mode,資料流模式,流方式
streaming tape drive,流線磁帶驅動器,流式磁帶機
strength reduction,強度縮減,強度削弱
stress anisotropy,應力各向導性,
stretch,伸展,
stride,跨步,
strike control,打擊控制,
string,字列；字串；串,串
string array,字串陣列,
string constant,字串常數,
string expression,字串表式,
string file,字串檔案,
string function,字串函數,
string grammar,字串文法,
string length,字串長度,
string manipulation,字串調處,
string manipulation mnemonics,字串調處助憶符,
string matching,字串匹配,[字符]串匹配
string oriented symbolic language,字串定向符號語言,
string process system,字串處理系統,
string processing,字串處理,
string processing language,字串處理語言,
string reduction machine,字串歸約機,串歸約機
string resource,字串資源,字符串資源
string switch,串連開關,
string variable,字串變數,
StriNg-Oriented symBOlic Language,SNOBOL語言,SNOBOL語言
strip line,條線,帶狀線
strip loop,條環,
strip transmission line,條傳輸,
stripe code,條碼,
stripped minicomputer,簡易迷你電腦,
stripping,撤消,撤除
STRIPS form rule,STRIPS形式規則,
strobe,選通；閃控,
strobe pulse,閃控脈波,
strobe signal,選通信號,選通信號
stroke,筆畫；衝程,筆畫
stroke centerline,筆畫中線,
stroke character generator,筆畫字元產生器,
stroke code,筆畫碼,筆畫碼
stroke coding,筆畫編碼,筆畫編碼
stroke count,筆數,筆數
stroke device,筆畫裝置,
stroke display,筆畫顯示,筆畫顯示
stroke edge,筆畫邊緣,
stroke edge irregularity,筆畫邊緣不規則性,
stroke form,筆劃形,
stroke number,筆劃數,
stroke order,筆順,筆順
stroke width,筆畫寬度,
strong connectivity problem,強連接問題,強連通問題
strong consistency,強一致性,強一致性
strong intersymbol dependence,碼間強相關性,
strong type,強類型,強類型
strong type concept,強類型楖念,
strongly connected automaton,強連接自動機,
strongly connected component,強連接組件,
strongly connected components,強連通組件,強連通分支
strongly connected graph,強連接圖,強連通圖
strongly connected of digraph,強連接有向圖,
strongly connected sequential machine,強連接循序機,
strongly fault secure,強故障安全,
strongly typed,強型,
structural addressing,結構定址,
structural analysis,結構分析,
structural approach to pattern recognition,結構化圖型識別,
structural boundedness,結構有界性,結構有界性
structural constraint,結構約束,
structural damage,結構損壞,
structural engineering system solver,結構工程系統解答器,
structural hazard,結構危障,結構沖突
structural knowledge,結構知識,
structural memory,結構記憶體,結構存儲器
structural pattern,結構型樣,
structural pattern recognition,結構型樣識別,結構模式識別
structural processing,結構處理,
structural safety evaluation,結構安全評估,
structuralism linguistics,結構主義語言學,結構主義語言學
structure,結構,結構
structure and parity observing output function,結構與奇偶觀察輸出函數,
structure assignment,結構指定,
structure chart,結構圖,結構圖
structure delete,結構刪除,
structure design,結構設計,
structure design specification,設計規格,
structure diagram,結構圖,
structure flow chart,結構流程圖,
structure microprogramming,結構微程式設計,
structure of management information,管理資訊結構,
structure origin,結構原點,結構理據
structure programming,結構化程式設計,
structure query language,結構查詢語言,"結構查詢語言, *SQL語言"
structure schema,結構綱目,
structure specifying descriptor,結構說明,
structured,結構化,
structured analysis,結構化分析,結構化分析
structured analysis and design technique,結構化分析與設計技術,結構化分析與設計技朮
structured assembler,結構化組譯器,
structured coding,結構化編碼,
structured computer organization,結構化計算機組織,
structured decision,結構化決策,
structured descriptor,結構化描述符,
structured design,結構化程式設計,結構化設計
structured design phase,結構化設計,
structured design tool,結構化設計工具,
structured editing,結構化編排,
structured editor,結構化編輯器,"結構化編輯程序, *結構化編輯器"
structured English query language,結構化英文查詢語言,
structured field,結構化欄位,
structured flowchart,結構化流程圖,
structured language,結構化語言,
structured method,結構化方法,結構化方法
structured microprogram,結構化微程式,
structured multiprocessor system,結構化多處理機系統,結構式多處理機系統
structured object,結構化物件,
structured object representation,結構化物件表示法,
structured operating system,結構化作業系統,結構化操作系統
