en,zh-hant,zh-hans
period end/year-end close,期末／年末結帳,
period interval code,期間間隔碼,
period length,期間長度,
period load analysis detail file,期間負載分析明細檔,
period load detail file,期間負載明細檔,
period number,期間號碼,
period of sampling,抽樣週期,
period of validity,有效期限,
period type,週期類型,
period use,期間使用,
period-end balance,期間末結存,
period-end financial reports,期末財務報表,
period-end/year-end inventory stock status,期末／年末庫存狀態,
periodic,週期,
periodic analysis system,週期性分析系統,
periodic boundary condition,週期邊界條件,
periodic component,週期分量,
periodic convolution,週期卷積,
periodic current,週期電流,
periodic damping,週期阻尼,
periodic dumping,週期傾印,
periodic error integrating controller,週期性誤差積分控制器,
periodic frame,週期框,周期幀
periodic function,週期函數,
periodic interrupt,週期性中斷,
periodic job,週期工件,
periodic law,週期定律,
periodic maintenance,週期維護,
periodic measurement,週期測量,
periodic pulse train,週期脈衝列,
periodic random process,週期性隨機過程,
periodic report,週期報告,
periodic sampling,週期抽樣,
periodic sequence,週期性序列,
periodic signal enhancement,週期性信號增強,
periodic state,週期狀態,
periodical requirement print lister,週期需求列印列表器,
periodical requirements,週期需求,
periodicity,週期性,
periods per second,週／秒；赫茲；赫,
periods processing,週期處理,
period-to-date,至本日期間；期間至本日,
period-to-date quantity adjusted,期間至本日已調整數量,
peripheral,週邊的；週邊設備,
peripheral adapter,週邊配接器,
peripheral adapter module,週邊配接器模組,
peripheral address,週邊位址,
peripheral allocator,週邊分配器,
peripheral apparatus,週邊儀器,
peripheral assignment table,週邊賦值表,
peripheral buffer,週邊設備緩衝器；週邊緩衝器,
peripheral bus,週邊匯流排,
peripheral bus computer,週邊匯流排計算機,
peripheral command indicator,週邊命令指示器,
peripheral communications,週邊通信,
peripheral compatibility,週邊相容性,
peripheral component interconnect,週邊組件互連,
peripheral component interconnection local bus,PCI區域匯流排,PCI局部總線
peripheral computer,週邊計算機,外圍計算機
peripheral control,週邊控制,
peripheral control line,週邊控制線,
peripheral control switching unit,週邊控制交換裝置,
peripheral control terminal,週邊控制終端,
peripheral control transfer,週邊控制傳送,
peripheral control unit,週邊控制單元,
peripheral control word,週邊控制字,
peripheral controller interface,週邊控制器介面,
peripheral controller,週邊控制器,
peripheral conversion program,週邊轉換程式,
peripheral data bus,週邊資料匯流排,
peripheral data register,週邊資料暫存器,
peripheral data set information record,週邊資料集資訊記錄,
peripheral decoding,週邊解碼,
peripheral device,週邊裝置,"外圍設備, *外部設備, *外設"
peripheral device control,週邊裝置控制,
peripheral device controller,週邊裝置控制器,
peripheral device test program,週邊裝置測試程式,
peripheral driver,週邊驅動器,
peripheral equipment,週邊設備,"外圍設備, *外部設備, *外設"
peripheral equipment list,週邊設備串列,
peripheral equipment manufacturer,週邊設備製造商,
peripheral equipment operator,週邊設備操作員,
peripheral exchange synchronization,週邊交換同步,
peripheral I/O unit,週邊入出單位,
peripheral interchange program,週邊交換程式,
peripheral interface,週邊介面,
peripheral interface adapter,週邊介面配接器,
peripheral interface adaptor,週邊介面配接器,
peripheral interface channel,週邊介面通道,
peripheral interface circuit,週邊介面電路,
peripheral interface module,週邊介面模組,
peripheral interface program,週邊介面程式,
peripheral interface register,週邊介面暫存器,
peripheral interrupt,週邊中斷,
peripheral limited,受週邊限制的,
peripheral link,週邊鏈接,
peripheral node,週邊節點,
peripheral operation,週邊操作,
peripheral order buffer,週邊命令緩衝,
peripheral order register,週邊命令暫存器,
peripheral physical unit,週邊實體單元,
peripheral power supplies,週邊電源供應器,
peripheral processing unit,週邊處理單元,
peripheral processor,週邊處理器,外圍處理機
peripheral prompt,週邊提示,
peripheral software driver,週邊軟體驅動器,
peripheral subsystem,週邊子系統,
peripheral subsystem interface,週邊子系統介面,
peripheral switching unit,週邊交換單元,
peripheral system,週邊系統,
peripheral transfer,週邊轉移；週邊傳送,
peripheral trunks,週邊幹線,
peripheral unit address bus,週邊單元位址匯流排,
peripheral unit fault recognition,週邊單元故障識別,
peripheral unit,週邊單元,
peripherals,週邊設備,"外圍設備, *外部設備, *外設"
permalloy,高導磁合金,
permalloy 'Chinese letter' detector,合金中文字元檢測器,
permanent,永久,
permanent blocking,永久成塊,
permanent connection,永久連接；固定接續,
permanent copy,永久版本,
permanent data file,永久資料檔案,
permanent data set,永久性資料集,
permanent database,永久資料庫,
permanent disc file,永久磁碟檔案,
permanent dynamic storage,永久動態儲存器,
permanent error,永久誤差；永久性錯誤,
permanent failure,永久失效,
permanent fault,永久故障,"永久故障, *固定故障"
permanent file,永久檔案,
permanent file name,永久檔案名,
permanent load module file,永久載入模組檔案,
permanent magnet,永久磁鐵,
permanent magnetism,永磁,
permanent magnetization,永久磁化,
permanent member,永久項,
permanent memory,永久記憶體,固定存儲器
permanent memory,永久記憶體,
permanent object,永久目標,
permanent page store,永久頁儲存（器）,
permanent physical link,永久實體鏈,
permanent plant,固定設備,
permanent read/write error,永久讀寫錯誤,
permanent relationship,永久關係,
permanent segment,永久段,
permanent signal,永久信號,
permanent state,永久狀態,
permanent storage,永久儲存,固定存儲器
permanent storage,永久儲存體,
permanent store,永久儲存,固定存儲器
permanent structure library,永久結構程式館,
permanent swap file,永久交換檔案,永久對換文件
permanent symbol,永久符號,
permanent symbol table,永久符號表,
permanent user file,永久用戶檔案,
permanent virtual circuit,永久虛擬電路,永久虛電路
permanently resident volume,永久性常駐卷,
permatron,磁控管,
permeability,導磁係數；,
permissible code block,允許碼塊,
permissible error,允許錯誤,
permissible limit,允許極限,
permissible move,允許移動,
permission,允許,許可
permission log,允許日誌,許可權清單
permission vector,允許向量,
permissive matching,允許匹配,
permissive timing system,允許計時系統,
permitted form of initializer,初始程序的准許形式,
permitted transfer,准許轉移,
permittivity,電容率,
permutation,排列；置換,排列
permutation cipher,置換密碼,置換密碼
permutation code,置換碼,
permutation code switching system,置換碼交換系統,
permutation decoding,置換解碼,
permutation encoding,置換編碼,
permutation generating algorithm,置換產生演算法,
permutation generating method,置換產生法,
permutation graph,置換圖,
permutation group,置換群,
permutation index,排列索引,
permutation matrix,置換矩陣,
permutation network,置換網路,
permutation symbol,排列符號,
permutation table,排列表,
permutation/reset sequential machine,置換／復置順序機,
permuted code,置換（代）碼,
permuted cyclic code,循環置換碼,
permuted title index,循環置換標題索引,
perpendicular,垂直的,
perpendicular drive,垂直驅動,
perpendicular magnetic recording,垂直磁記錄,垂直磁記錄
perpendicular recording,垂直記錄,
perpendicular recording media,垂直記錄媒體,
perpetual inventory,永續庫存,
perplexed children,混雜下代（記錄）,
per-process address space,各處理程序之位址空間,
persisted current,持續電流,
persisted state,持續狀態,
persistence,持續,持久性
persistence of vision,視覺暫留,
persistent conductivity,持續導電性,
persistent current memory cell,持續電流記憶單元,
persistent object management,持續目標管理,
persistent record,持續記錄,
persister,冷持管,
personal account number,個人帳號,
personal AI computer,個人人工智慧計算機,
personal analogy,個人類比,
personal biological model,人身生物模型,
personal code,個人密碼,
personal communication,個人通信,
personal communication system,個人通信系統,個人通信系統
personal communications network,個人通信網路,
personal communications services,個人通信服務,
personal computer,個人電腦,個人計算機
personal computer compatible,個人電腦相容,
personal computer database,個人電腦資料庫,
personal computer instructional system,個人電腦教學系統,
Personal Computer Memory Card International Association,個人電腦記憶卡國際協會,個人計算機存儲卡國際協會
personal computer mode,個人電腦模式,
personal computer network,個人電腦網路,
