en,zh-hant,zh-hans
chaining channel action,鍊接通道動作,
chaining check,鍊接檢查,
chaining command file,鍊接命令檔,
chaining common variables,鍊接公用變數,
chaining core block,鍊接磁心塊,
chaining equivalence variables,鍊接等值變數,
chaining field,鍊接欄,
chaining forward,鍊接正向,
chaining method,鍊接法,
chaining of I/O commands,輸入輸出命令鍊接,
chaining overflow,鍊接溢位,
chaining search,鍊接搜尋,
challenge,挑戰,
challenge-response identification,問答式識別,問答式標識
chamber,室；箱,
chameleon segment,變化無常程式段,
champion data,優異資料,
chance cause,偶然原因,
chance coincidence,偶然重合,
chance failure,機遇故障,
chance fault,機遇故障,偶發故障
chance machine,機遇計算機,
chance player,機遇參加者,
change,變化；改變；變更,
change accumulation,改變累積,
change back procedure,轉回程序,
change bar,變更條,
change bit,變更位元,
change character,變更字元,
change control,變更控制,更改控制
change detection,變更檢測,變化檢測
change direction,改變方向,
change direction command indicator,變化方向命令指示器,
change direction protocol,變化方向協定,
change directive,變更指引,
change directory,變更目錄,
change dump,變更傾印；交換傾印,變更轉儲
change file,變更檔案,
change frame,改變框,
change horizon,變更時軸,
change horizon value,變更時軸值,
change key,改變鍵,
change key characteristic,變更關鍵特性,
change level,變更位準,
change management,變化管理,
change manual page,變更手冊頁面,
change mode,變更模態；變更模式,
change of state,狀態變化,
change order,更改定單；改變次序,
change over,轉換,轉換
change over circuit,轉換電路,
change over contact unit,轉換接觸單位,
change over facility,轉換設施,
change over gate,轉換閘,
change over procedure,轉換程序,
change over signal,轉換信號,
change over switch,轉換開關,
change over system,轉換系統,
change over time,轉換時間,
change page,換頁；變頁,
change period intervals,變更週期間隔,
change position connection,變位連接,
change record,已變更記錄,
change remote access password,變更遠程存取通行碼,
change report period intervals,變更報表週期間隔,
change request,變更請求,
change tape,變更帶,
change transaction,變更異動,
changeable,可變,
changeable physical layout,可變實體布局,
changeable storage,可變儲存,
changed record,變更記錄,
changeover timetable,更換時間表,
changer,變換器,
changing exception task attribute,改變異常任務屬性,
changing file name,變更檔名,
changing order point,變序點,
channel,通道,信道
channel access,通道存取,
channel adapter,通道轉接器,通道適配器
channel adapter input/output supervisor,通道配接器輸入輸出監督器,
channel adapter supervisor,通道配接器監督器,
channel address,通道位址,
channel address field,通道位址欄,
channel address half word table,通道位址半字表,
channel address output,通道位址輸出,
channel address register,通道位址暫存器,
channel address word,通道位址字,
channel affinity,通道相似性,
channel allocation,通道分配,
channel and arbiter switch,通道及仲裁交換器,通道和仲裁開關
channel assignment,通道指定,
channel assignment record,通道指定記錄,
channel assignment register,通道指定暫存器,
channel assignment table,通道指定表,
channel attached,通道附接,
channel availability,通道可用性,
channel availability table,通道可用性表,
channel available interrupt,通道可用中斷,
channel bandwidth,通道頻寬,
channel buffer storage,通道緩衝儲存區,
channel burst mode,通道叢發模,
channel bus controller,通道匯流排控制器,
channel bus out,通道匯流排輸出,
channel busy,通道忙碌,
channel capacity,通道容量,信道容量
channel check,通道檢查,
channel check handler,通道檢查處置器,
channel code,通道碼,
channel coding,通道編碼,
channel command,通道命令,通道命令
channel command block,通道命令塊,
channel command register,通道命令暫存器,
channel command word,通道命令字,通道命令字
channel command word buffer,通道命令字緩衝區,
channel compression,通道壓縮,
channel condition,通道情況,
channel conductance,通道傳導,
channel connection,通道連接,
channel connector,通道連接器,
channel control block,通道控制塊,
channel control character,通道控制字元,
channel control check,通道控制檢查,
channel control reconfiguration,通道控制重組態,
channel control unit,通道控制單元,
channel control vector,通道控制向量,
channel control word,通道控制字,
channel control,通道控制,
channel controller,通道控制器,通道控制器
channel current,通道電流,
channel data check,通道資料檢查,
channel data selector,通道資料選擇器,
channel decoder,通道解碼器,
channel definition table,通道定義表,
channel demodulation,通道解調,
channel demodulator,通道解調器,
channel demultiplexer,通道多工解訊器,
channel dissipation,通道消耗,
channel distortion coefficient,通道失真係數,
channel disturbance,通道干擾,
channel effect,通道效應,
channel encoder,通道編碼器,
channel encoding,通道編碼,
channel end condition,通道結束情況,
channel end interrupt,通道結束中斷,
channel end,通道結束,
channel entry,通道入口,
channel error statistics,通道錯誤統計,
channel flag,通道旗標,
channel frequency characteristic,通道頻率特性,
channel frequency stability,通道頻率穩定性,
channel gate,通道閘,
channel grade,通道等級,
channel grant,通道授與,
channel group,通道群,
channel identification,通道識別,
channel indicator,通道指示器,
channel indirect data addressing,通道間接資料定址,
channel instruction,通道指令,
channel interface,通道介面,通道接口
channel length,通道長度,
channel logic,通道邏輯,
channel manager,通道管理器,
channel mask,通道遮罩,
channel mobility,通道移動率,
channel mode,通道模式,
channel monitor,通道監視器,
channel multiplexer,通道多工器,
channel noise,通道雜訊,
channel noise level,通道雜訊位準,
channel number,通道號碼,
channel operation,通道操作,
channel overload,通道超載,
channel pattern,通道型樣,
channel pointer,通道指標,
channel pool,通道池,
channel position,通道位置,
channel predicate,通道述詞,
channel process,通道處理,
channel processor,通道處理機,
channel program,通道程式,
channel program translation,通道程式翻譯,
channel programming,通道程式設計,
channel protocol,通道協定,
channel pulse,通道脈衝,
channel queue,通道佇列,
channel read backward command,通道回讀命令,
channel read command,通道讀命令,
channel region,通道區域,
channel reliability,通道可靠性,
channel request,通道請求,
channel request block,通道請求塊,
channel request priority,通道請求優先,
channel reset,通道重置,
channel resistance,通道電阻,
channel routine algorithm,通道常式演算法,
channel routing algorithm,通道選路演算法,
channel scheduler,通道排程器,通道調度程序
channel scheduling,通道排程,
channel selectivity,通道選擇性,
channel separation,通道分離,
channel service unit,通道服務單元,
channel set,通道集,
channel size,通道大小,
channel start,通道起動,
channel status indicator,通道狀態指示器,
channel status information,通道狀態資訊,
channel status routine,通道狀態常式,
channel status table,通道狀態表,
channel status word,通道狀態字,
channel status,通道狀態,
channel sweep,通道拂掠,
channel switching,通道交換,
channel synchronizer,通道同步器,
channel tags in,通道標記輸入,
channel temperature,通道溫度,
channel terminal coder,通道終端編碼器,
channel terminal decoder,通道終端解碼器,
channel throughput,通道通量,
channel time,通道工作時間,
channel time slot,通道時間槽,
channel traffic control,通道流量控制,
channel transistor,通道電晶體,
channel translating equipment,通道翻譯設備,
channel unit,通道單元,
channel unit address,通道裝置位址,
channel utilization,通道利用性,
channel utilization index,通道利用指數,
channel vocoder,通道聲碼器,
channel waiting queue,通道等待佇列,
channel width,通道寬度,
channel word,通道字,
channeling,通道作用,
channeling diode,通道二極體,
channelizing,通道化,
channel-to-channel adapter,通道間配接器,
chaos,混沌,混沌
chaotic dynamics,混沌動力學,混沌動力學
Chapin chart,恰平圖表,
chapter,章,
CHAR type,CHAR型式,
character,字元,字符
character address,字元位址,
character address counter,字元位址計數器,
character addressing,字元定址,
character adjustment,字元調整,
character advance pulse,字元前進脈衝,
character alignment,字元調正,
character arrangement,字元安排,
character arrangement table,字元安排表,
character array,字元陣列,
character array initialization,字元陣列初始化,
character assembly,字元組合,
character assembly word,字元組合字,
character assignment,字元指定,
character assignment statement,字元指定敘述,
character assignment table,字元指定表,
character attribute,字元屬性,
character average information content,字元平均資訊內容,
character base,字元基底,
character blank,字元空白,
character board,字元板,
character boundary,字元邊界,字符邊界
character box,字元箱,字符框
character box element,字元盒元素,
character buffer,字元緩衝區,
character bus,字元匯流排,
character byte,字元位元組,
character cell,字元格,
character cell viewer,字元格觀察器,
character check,字元檢查,
character class,字元類,
character class description,字元類描述,
character code,字元碼,
character code conversion,字元碼轉換,
character code table,字元碼表,
character coded,字元編碼,
character coded request,字元編碼申請,
character coding,字元編碼,
character comparision,字元比較,
character comparison,字元比較,
character computer,字元電腦,
character constant,字元常數,
character constant editing,字元常數編輯,
character control block,字元控制塊,
character controlled generator,字元控制產生器,
character conversion,字元轉換,
character count,字元數,
character count program,字元計數程式,
character counter,字元計數器,
character crowding,字元擁擠,
character cycle,字元循環,
character data,字元資料,
character data storage,字元資料儲存,
character data type operation,字元資料類型操作,
character definition display,字元定義顯示,
character delete,字元刪除,
character deletion character,刪字字元,
character delimiter,字元定界符,
character denotation,字元標誌,
character density,字元密度,
character dependence,字元相關,字符相關
character design,字元設計,
character device,字元裝置,
character device control,字元裝置控制,
