en,zh-hant,zh-hans
anonymous server,匿名式伺服器,匿名服務器
ANSI keyboard,美國國家標準學會鍵盤,
ANSI label,美國國家標準學會標號,
ANSI/X3/SPARC,ANSI/X3/SPARC報告,
ANSI-ASCII mode,美國國家標準學會－美國資訊交換標準碼模式,
answer,回答,
answer back,回答,應答，回答，信號
answer back check,回答檢查,
answer back code,回答碼,
answer back device,回答裝置,
answer back key,回答鍵,
answer back mechanism,回答機構,
answer back memory,回答記憶體,
answer back message,回答訊息,
answer back signal,回答信號,
answer back unit,回答裝置,
answer byte,回答位元組,
answer extraction,回答擷取,解答抽取
answer extraction process,回答擷取過程,
answer message,回答訊息,
answer mode,回答模,
answer phone,應答電話,
answer schema,回答概要,回答模式
answer statement,回答敘述,
answer time recorder,回答時間記錄器,
answer tone,回答音調；答話音,
answering,應答；回應,應答
answering circuit,應答電路,
answering equipment,應答設備,
answering extraction,應答擷取,
answering frequency,應答頻率,
answering interval,應答間隔,
answering sign,應答記號,
answering time,應答時間,
antecedent,先行,前提
antecedent goal,先行目標,
antecedent rule,先行規則,
antenna,天線,
anthropomorphic dummy,擬人虛擬,
anthropomorphic robot,擬人機器人,
anti dependence,反相依,反依賴
anti-aliased,抗混淆,圖形保真
anti-aliasing,抗混淆；防止別名,圖形保真
antiballistic missile system,反彈道飛彈系統,
antibugging,除錯法,
anticipated carry adder,預期進位加法器,
anticipated cost,預期成本,
anticipated cost/unit,預期單位成本,
anticipated demand,預期需求,
anticipated fixed cost,預期固定成本,
anticipated input,預期輸入,
anticipated output,預期輸出,
anticipated request,預期請求,
anticipation,預報,
anticipatory,預期分頁,
anticipatory buffering,先行緩衝,
anticipatory carry adder,先行進位加法器,
anticipatory control,先行控制,
anticipatory documentation,先行文件,
anticipatory input,先行輸入,
anticipatory paging,先行分頁,先行分頁
anticipatory staging,先行分段,
anticoincidence,異,
anticoincidence element,異元件,
anticoincidence gate,異閘,
anticoincidence operation,異操作,
anticoincidence pulse,異脈波,
anticoincidence unit,異單元,
anticomputer,反計算機,
anti-eavesdrop,反竊聽,防竊聽
anti-eavesdrop device,反竊聽裝置,反竊聽裝置
anti-homomorphism,反同態,
antihunting circuit,反擺動電路,
anti-interference,反干擾,抗干擾
anti-jam display,反干擾顯示器,
anti-jamming,反干擾,
anti-jamming block out,反干擾阻斷,
antijamming margin,反干擾容限,
antijamming measure,反干擾措施,
antilog multiplier,反對數乘法器,
anti-magnetic,反磁性的,
anti-magnetic material,反磁性材料,
anti-noise coding,反雜訊編碼,
antiparallel,反平行的,
anti-phase,反相,
antirace coding,抗搶先編碼,
antireciprocal circuit,反可逆電路,
antisaturated logic circuit,反飽和邏輯電路,
antisaturation,反飽和,
antisetoff powder,吸墨粉,
antistatic,抗靜電,
antistop list,關鍵詞表,
antisymmetric cryptology,非對稱密碼術,
antithetic variates,對偶變量,
antitone mapping,反序映像,
antivibration,抗震,抗震
antivirus,防毒,防病毒
antivirus program,防毒程式,防病毒程序
any quantity,任意量,
any-or-all gate,任一或全部閘,
A-OR-NOT-B gate,A或非B閘,
aperiodic circuit,非週期電路,
aperiodic Markov chain,非周期馬可夫鍊,
aperiodic model,非週期模型,
aperture,孔徑；口徑,
aperture board,窗孔卡片,
aperture card,孔徑卡,窗孔卡
aperture core,帶孔磁心,
aperture delay,孔徑延遲,
aperture distortion,孔徑失真,
aperture effect,孔徑效應,
aperture time,孔徑時間,
aperture uncertainty,孔徑不確定性,
APL application,APL應用程序,
APL compiler,APL編譯器,
APL construction,APL語言構造,
APL environment,APL語言環境,
APL evaluation,APL語言評估,
APL extension,APL語言延伸,
APL implementation,APL語言實施,
APL language,APL語言,
APL standard,APL標準,
APL/360,APL/360語言,
APMIS,農產品市場資訊系統,
apostrophe,單引號,
apostrophe character,單引號字元,
apostrophe edit,單引號編輯,
apostrophe edit descriptor,單引號編輯描述符,
apostrophe editing,單引號編輯,
apparent storage,表觀儲存器,
appearance,外貌,
appearance test,外貌測試,
append,附加,追加
append command,附加命令,
append file,附加檔案,
append lines command,附加行命令,
append macro,附加巨集,
append record,附加記錄,
append task,附加任務,附加任務
appendage,附件,
appended space,附加空格,
Apple computer,蘋果計算機,
Apple desktop bus,蘋果牌個人電腦匯流排,
applet,獨立應用程式,小應用程序
applicable operating system,可用操作系統,
applicable programming,可用程式設計,
application,應用；應用程式；應用軟體,應用
application area,應用程式區,
application association,應用結合,
application context,應用上下文,
application control and management system,應用控制與管理系統,
application control block,應用程式控制塊,
application control mode,應用控制模式,
application control,應用控制,
application controller concept,應用程式控制器概念,
application data,應用資料,
application data description,應用程式資料描述,
application data structure,應用程式資料結構,
application database,應用資料庫,
application dedicated terminal,應用專屬終端機,
application definition,應用程式定義,
application definition file,應用程式定義檔案,
application definition record,應用定義記錄；應用程式定義記錄,
application definition utility,應用程式定義公用程式,
application design,應用程式設計,
application design service,應用程式設計服務,
application design tool,應用程式設計工具,
application designer,應用程式設計師,
application development,應用程式開發,
application development cycle,應用程式開發週期,
application development language,應用程式發展語言,
application development software,應用發展軟體,
application development system,應用程式開發系統,
application development tool,應用開發工具,應用開發工具
application domain,應用領域,應用領域
application entity,應用實體,
application entity invocation,應用實體調用,
application entity title,應用實體標題,
application entity type,應用實體類型,
application environment,應用環境,應用環境
application environment specifications,應用環境規格,
application execution controller,應用程式執行控制器,
application file,應用程式檔案,
application function,應用功能,
application generation,應用程式產生,
application generator,應用程式產生器,"應用生成器, *應用生成程序"
application independent coding method,應用無關編碼法,
application integrated modules,應用程式整合模組,
application integration architecture,應用整合架構,
application integrity,應用程式完整性,
application interface module,應用程式介面模組,
application interface,應用介面,
application job,應用作業,
application language,應用程式語言；應用語言,
application layer,應用層,應用層
application level,應用層,
application level function,應用程式層次功能,
application level gateway,應用層閘道,
application library,應用程式館,
application library file,應用程式館檔案,
application link,應用程式鏈,
application load list,應用程式載入串列,
application management,應用程式管理,
application management activity,應用程式管理活動,
application management system,應用程式管理系統,
application manager,應用程式管理器,
application manual,應用手冊,
application mapping service,應用映像服務,
application message handler,應用程式訊息處置器,
application module,應用模組,
application module library,應用模組程式館,
application network,應用網路,
application note,應用註解,
application number,申請號,
application oriented,應用導向,
application oriented language,應用導向語言,
application oriented system,應用導向系統,
application package,應用套裝軟體,應用程序包
application parameter,應用參數,
application performance,應用效能,
application portability,應用可攜性,
application problem,應用問題,
application process,應用程序,應用進程
application process invocation,應用處理調用,
application process title,應用處理標題,
application process type,應用處理類型,
application process,應用處理,
application processing function,應用處理功能,
application processor,應用處理機,
application profile,應用設定檔,
application program addressing,應用程式定址,
application program block,應用程式段,
application program division,應用程式部門,
application program interface,應用程式介面,應用程序接口
application program maintenance expenditure,應用程式維護支出,
application program preparation,應用程式準備,
application program request,應用程式請求,
application program routine,應用程式常式,
application program run-unit,應用程式運行單位,
application program schedule,應用程式時程,
application program scheduling,應用程式排程,
application program sensitivity,應用程式敏感度,
application program termination,應用程式終止,
application program,應用程式,應用程序
application programmer,應用程式設計師,
