en,zh-hant,zh-hans
reentrant programming,可重入程式設計,
reentrant reusable,可重入再用的,
reentrant routine,重入常式,
reentrant run-time library,重入運行時間程式館,
reentrant subroutine,可重入次常式,
reentrant supervisory code,可重入監督碼,重入監督碼
reentry,再入；重入,
reentry point,重入點；再入點,
reentry system,再入系統,
reentry test,重入測試,
reestablishing,重建,
refer,訪問；引用；涉及；引証,
refer to,訪問；引用；涉及；引証,
function modularization,功能模組化,
function multiplier,函數乘法器,
function name,函數名稱,
function node,功能節點,
function object table,函數目標表,
function of control program,控制程式功能,
function of transport level,傳送層功能,
function operational design,功能操作設計,
function operational sequence diagram,功能操作順序圖,
function operational specification,功能操作規格,
function organization,功能組織,
function oriented protocol,功能導向的協定,
function parameter,函數參數,
function part,函數部分；功能部分,
function plotter,函數繪圖器,
function pool,函數池,
function preselection capability,功能預選能力；預先選擇功能之能力,
function procedure,函數程序,
function procedure termination,函數程序終止,
function punch,功能孔,
function recursive programming,函數遞迴程式設計,
function reference,函數引用,
function reference name,函數引用名稱,
function requester,功能請求者,
function response,功能回應,
function result type,函數結果類型,
function return value,函數轉回值,
function routine,函數常式,
function screen,功能螢幕,
function select,函數選擇；功能選擇,
function selection keyboard,功能選擇鍵盤,
referable address,可引用位址,
referable data area,可引用的資料區,
referable object,可參考之物件,
referable variable,可引用變數,
reference,參考資料；參考,參考
reference address,參考位址,
reference amplitude tape,參考幅度（磁）帶,
reference analysis,參考分析,
reference and control station,參考和控制站,
reference angle,參考角；基準角,
reference association,引用結合,
reference axis,參考軸,
reference beam,參考光束,
reference bit,參考位元,
reference block,參考組塊；基準組塊,
reference call,參考呼叫,
reference carrier,參考載波,
reference center,參考中心,
reference circuit,參考電路,
reference clock,參考時鐘,
reference code,參考碼,"參考碼, *基准碼"
reference computer,參考電腦,
reference configuration,參考配置,
reference copy,參考副本,
reference count,參考計數,
reference counter,參考計數器,
reference counter technique,引用計數器技術,
reference current,參考電流,
reference data,參考數據,
reference data table,參考資料表,
function selector circuit,功能選擇器電路,
function sequence diagram,功能順序圖,
function sequencer,函數序列發生器,
FUNCTION statement,FUNCTION敘述,
function strobe,功能選通,
function subprogram,函數次程式,
function subprogram name,函數次程式名稱,
function subprogram reference,函數次程式引用,
function switch,功能開關；函數開關,
function symbol,函數符號,
function table,函數表,
function template,功能模板,
function test,功能測試,
function timer,作用計時器,
function timing,作用計時,
function transfer,轉移函數,
function transform pair,函數變換對,
function unit,功能單元,功能單元
function value,函數值,
function word,功能字,
function,功能；函數；作用,
functional,功能的,
functional address instruction,功能位址指令,
functional address instruction format,作用中位址指令格式,
functional analog computer,函數類比計算機,
functional analysis,功能分析,
functional architecture,功能架構,
functional argument problem,函數引數問題,
functional arrangement,功能安排圖,
functional aspect of system,系統功能面,
functional assembly,功能組件,
reference database,參考資料庫,
reference debugging aid,參考除錯輔助,
reference designators,參考指標,
reference device,參考裝置,
reference documentation,參考文獻,
reference edge,參考邊,基准邊
reference equivalent,參考等效值,
reference excursion,參考偏轉,
reference external symbol,外部參考符號；外部引用符號,
reference field,參考欄,
reference format,參考格式,
reference format rule,參考格式規則,
reference frame,參考框,參考幀
reference frequency,參考頻率,
reference grid,參考柵,
reference ID,參考識別碼,
reference indication,引用指示,
reference input elements,參考輸入元素,
reference input signal,參考輸入信號,
reference instruction,參考指令,
reference language,參考語言,
reference level,參考位準,
reference library,參考程式館,
reference line,基準線；參考線,
reference list,參考表,
reference mark,參考標示,
reference model,參考模型,
reference model for open system interconnection,開放系統互連之參考模型,
reference monitor,參考監視器,參考監控
reference node,參考節點,
functional behavior,功能行為,
functional block,功能塊,
functional block level,功能塊層次,
functional boundary,功能邊界,
functional capabilities list,作用功能表,
functional chain,功能鍊,
functional character,功能字元,
functional checkout,功能檢驗,
functional classification,功能分類,
functional cohesion,功能內聚,
functional completeness,功能完整性,
functional component,功能組件,
functional composition,功能合成,
functional configuration audit,功能組態稽核,功能性配置審計
functional constraint,功能約束,
functional control key,功能控制鍵,
functional controller,功能控制器,
functional counter,作用中計數器,
functional database,功能資料庫,
functional decomposition,功能分解,功能分解
functional density,功能密度,
functional dependence,函數相依,函數依賴
functional dependence closure,函數相依閉包,函數依賴閉包
functional dependency,函數相依,
functional description,功能描述,
functional description table,功能描述表,
functional design,功能設計,功能設計
functional device,功能裝置,
functional diagram,功能圖,
functional electronic block,電子功能塊,
functional element,功能元素,
reference noise,參考雜訊,
reference number,參考號碼,
reference object,參考物件,
reference order,參考次序；參考命令,
reference page,參考頁,
reference pattern,參考型樣,
reference picture,參考圖象,
reference point,參考點,
reference potential,參考電位,
reference power supply,參考電源,"參考電源, *基准電源"
reference program,參考程式,
reference program table,參考程式表,
reference record,參考記錄,
reference relation,參考關係,
reference retrieval,引文檢索,
reference retrieval systems,引文檢索系統,
reference scan,參考掃瞄,
reference signal,參考信號；基準信號,
reference skew tape,基準扭斜磁帶,
reference speech power,參考話音功率,
reference speed tape,參考速率帶,
reference statement,參考敘述；引用敘述,
reference stream,引用流,
functional element program,功能元素程式,
functional enhancement package,功能增強的套裝軟體,
functional fault,功能故障,功能故障
functional flow block,功能流程塊,
functional flow diagram,作用流程圖,
functional generator,函數產生器,
functional grammar,功能文法,功能語法
functional group,功能群,
functional instruction address,功能指令位址,
functional interface,功能介面,
functional interleaving,功能交插,
functional knowledge,功能知識,
functional language,函數式語言,函數[式]語言
functional layer,功能層,
functional level modeling,功能級模型化,
functional linguistics,功能語言學,功能語言學
functional logic block,功能邏輯塊,
functional macro,功能巨集,
functional macro instructions,功能巨集指令,
functional memory,功能記憶體,功能存儲器
functional model,功能模型,功能模型
functional model of memory,記憶體功能模型,
functional modularity,功能模組性,
functional module,功能模組,
functional multiplier,函數乘法器,
functional network,功能網路,
functional nomenclature signal,功能術語信號,
functional notation,函數符號,
functional operation,函數運算,
functional operator,函數運算子,
functional parallelism,功能平行性,
reference string,引用串,
reference supply,參考電源,
reference surface,參考面,
reference system,參考系統,
reference table,參考表,
reference tape,基準帶；參考帶,
reference time,參考時間,
reference track,基準磁軌,
reference transparency,參考透明性,
reference tree,參考樹,
reference value,參考值,
reference variable,參考變數；引用變數,
reference vector,參考向量,
reference voltage,參考電壓,
reference volume,參考量,
reference wave,參考波,
referencing arithmetic statement function,參考運算述函數,
referencing environment,參考環境,
referencing function,引用函數,
referencing function subprogram,引用函數次程式,
referencing operation,引用操作,
referential integrity,引用完整性,參照完整性
referential integrity constraints,引用完整性約束,
refetch logic,重取邏輯,
refetch rule,重取規則,
refetch state,重取狀態,
re-FIFO,再先進先出,
re-FIFO algorithm,再先進先出算法,
refile,轉接,
refined model,細化模型,
refined net,加密網格；細化網格,
functional parameter,功能參數,
functional partition,功能劃分,
functional partition method,功能劃分法,
functional partitioning microprocessor,功能劃分微處理機,
functional performance,功能績效,
functional processing module,功能處理模組,
functional profile,功能設定檔,
functional programming,函數程式設計,函數程序設計
functional programming language,函數程式設計語言,
